BUYER_ID,SECTION,CATEGORY,BRAND,SUBCATEGORY_BEFORE,SUBCATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990011553914400,CHILLER,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212B - YOGHURT LIQUID 70-80G,SWITCH,PROMO
MEM_9990011553914400,CHILLER,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212C - YOGHURT LIQUID 100-330ML,NO_SWITCH,NON PROMO
MEM_9990011553914400,MEJA KASIR,4633 - LEISURE BAG,ALFAMART,4633A - LEISURE BAG,4633A - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990011553914400,NOODLE,1913 - INSTANT RICE NOODLE,BIHUNKU,1913A - INSTANT RICE NOODLE,1913A - INSTANT RICE NOODLE,NO_SWITCH,PROMO
MEM_9990011553914400,PERSONAL CARE,3221 - BAR SOAP,DETTOL,3221E - HEALTHY BAR SOAP BANDED,3221E - HEALTHY BAR SOAP BANDED,NO_SWITCH,PROMO
MEM_9990011553914400,PERSONAL CARE,3221 - BAR SOAP,SHINZU'I,3221D - BEAUTY BAR SOAP BANDED,3221D - BEAUTY BAR SOAP BANDED,NO_SWITCH,NON PROMO
MEM_9990011553914400,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,CHARM,3321B - SANITARY NAPKINS WINGS 10-19S,3321B - SANITARY NAPKINS WINGS 10-19S,NO_SWITCH,PROMO
MEM_9990011553914400,TOOTH CARE,3272 - TOOTH PASTE,PEPSODENT,3272B - TOOTH PASTE 130-250G,3272B - TOOTH PASTE 130-250G,NO_SWITCH,PROMO
MEM_9990011556123100,BREAKFAST,1223 - PURE COFFEE,NESCAFE,1223A - PURE COFFEE 50-100G,1223A - PURE COFFEE 50-100G,NO_SWITCH,NON PROMO
MEM_9990011556252590,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611A - WHITE BREAD,SWITCH,NON PROMO
MEM_9990011556252590,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,SWITCH,NON PROMO
MEM_9990011556252590,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,SWITCH,NON PROMO
MEM_9990011556252590,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611D - PULL APART BREAD,NO_SWITCH,NON PROMO
MEM_9990011556252590,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242A - IMPULSE CONE,SWITCH,NON PROMO
MEM_9990011556252590,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242B - IMPULSE STICK,NO_SWITCH,NON PROMO
MEM_9990011556252590,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911A - INSTANT FRIED NOODLE 65-100G,NO_SWITCH,NON PROMO
MEM_9990011556252590,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911A - INSTANT FRIED NOODLE 65-100G,SWITCH,NON PROMO
MEM_9990011556252590,NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,1912A - INSTANT FRIED NOODLE CUP,1912B - INSTANT BOILED NOODLE CUP 35-75G,SWITCH,PROMO
MEM_9990011556252590,NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912B - INSTANT BOILED NOODLE CUP 35-75G,NO_SWITCH,PROMO
MEM_9990011556656358,CHILLER,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212B - YOGHURT LIQUID 70-80G,NO_SWITCH,PROMO
MEM_9990011557257679,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,HIT,3615B - ELECTRIC INSECTICIDES MAT,3615B - ELECTRIC INSECTICIDES MAT,NO_SWITCH,NON PROMO
MEM_9990011557257679,HOUSE HOLD,3624 - GEL AIR FRESHENER,STELLA,3624A - GEL AIR FRESHENER 5-70G,3624A - GEL AIR FRESHENER 5-70G,NO_SWITCH,PROMO
MEM_9990011557257679,MEJA KASIR,3122 - PREGNANT TEST & CONTRACEPTION,SUTRA,3122B - CONDOM,3122B - CONDOM,NO_SWITCH,PROMO
MEM_9990011557257679,SANITARY ADULT,3322 - SANITARY NAPKINS NON WINGS,CHARM,3322B - SANITARY NAPKINS NON WINGS 10-19S,3322C - SANITARY NAPKINS NON WINGS 20-30S,SWITCH,PROMO
MEM_9990011558680564,BACKWALL,2415 - SIGARET ELEKTRIK,DJOY,2415B - DISPOSABLE DEVICE,2415B - DISPOSABLE DEVICE,NO_SWITCH,NON PROMO
MEM_9990011558680564,CHILLER,2023 - TETRAPACK LIQUID MILK,INDOMILK,2023A - TETRAPAK LIQUID MILK 100-130ML,2023A - TETRAPAK LIQUID MILK 100-130ML,NO_SWITCH,PROMO
MEM_9990011558680564,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023A - TETRAPAK LIQUID MILK 100-130ML,NO_SWITCH,NON PROMO
MEM_9990011558680564,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242C - IMPULSE CUP,SWITCH,NON PROMO
MEM_9990011558680564,PERSONAL CARE,3248 - MEN FACIAL FOAM SOAP,GARNIER,3248B - MEN FACIAL WASH SOAP 100-150G,3248B - MEN FACIAL WASH SOAP 100-150G,NO_SWITCH,PROMO
MEM_9990011558680564,SNACK,2213 - EXTRUDED & PELLET,FRENCH FRIES 2000,2213C - EXTRUDED & PELLET 50-95G,2213C - EXTRUDED & PELLET 50-95G,NO_SWITCH,PROMO
MEM_9990011559356241,PERSONAL CARE,3215 - HAIR STYLING,GATSBY,3215A - HAIR STYLING CREAM,3215A - HAIR STYLING CREAM,NO_SWITCH,NON PROMO
MEM_9990011559356241,PERSONAL CARE,3221 - BAR SOAP,DETTOL,3221E - HEALTHY BAR SOAP BANDED,3221E - HEALTHY BAR SOAP BANDED,NO_SWITCH,NON PROMO
MEM_9990011559356241,PERSONAL CARE,3235 - MEN DEO ROLL ON,NIVEA,3235A - MEN DEO ROLL ON,3235A - MEN DEO ROLL ON,NO_SWITCH,NON PROMO
MEM_9990011559356241,TOOTH CARE,3272 - TOOTH PASTE,SENSODYNE,3272C - ADVANCE CARE TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990011559599250,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911A - INSTANT FRIED NOODLE 65-100G,NO_SWITCH,NON PROMO
MEM_9990011559599250,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911B - INSTANT BOILED NOODLE 50-99G,SWITCH,NON PROMO
MEM_9990011559599250,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911F - INSTANT FRIED NOODLE >100G,SWITCH,NON PROMO
MEM_9990011559599250,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911A - INSTANT FRIED NOODLE 65-100G,SWITCH,NON PROMO
MEM_9990011559599250,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911B - INSTANT BOILED NOODLE 50-99G,NO_SWITCH,NON PROMO
MEM_9990011559599250,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911F - INSTANT FRIED NOODLE >100G,SWITCH,NON PROMO
MEM_9990011559599250,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,ZEN,3223D - HEALTHY LIQUID SOAP 300-600ML,3223D - HEALTHY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990011559599250,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,ZEN,3223D - HEALTHY LIQUID SOAP 300-600ML,3223G - HEALTHY LIQUID SOAP 700 - 1000ML,SWITCH,PROMO
MEM_9990011559599250,STAPLE NEED,1521 - PALM COOKING OIL,TROPICAL,1521G - PALM COOKING OIL BOTTLE 2L,1521G - PALM COOKING OIL BOTTLE 2L,NO_SWITCH,PROMO
MEM_9990011559599250,STAPLE NEED,1724 - LIQUID SAUCE & VINEGAR,SAORI,1724B - LIQUID SAUCE BOTTLE,1724B - LIQUID SAUCE BOTTLE,NO_SWITCH,PROMO
MEM_9990011560023024,HOUSE HOLD,3516 - DISHWASHING CLEANER,EKONOMI,3516C - DISHWASHING CLEANER 600-800ML,3516C - DISHWASHING CLEANER 600-800ML,NO_SWITCH,PROMO
MEM_9990011560167847,HOUSE HOLD,3711 - POWDER DETERGENT,DAIA,3711C - POWDER DETERGENT 601-990G,3711D - POWDER DETERGENT 1-2 KG,SWITCH,PROMO
MEM_9990011560167847,HOUSE HOLD,3711 - POWDER DETERGENT,SOKLIN,3711D - POWDER DETERGENT 1-2 KG,3711D - POWDER DETERGENT 1-2 KG,NO_SWITCH,PROMO
MEM_9990011560167847,HOUSE HOLD,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990011560167847,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990011560167847,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,NUVO,3223D - HEALTHY LIQUID SOAP 300-600ML,3223D - HEALTHY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990011560292473,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,OREO,2226C - SANDWICH BISCUIT 100-150G,2226B - SANDWICH BISCUIT 50-99G,SWITCH,PROMO
MEM_9990011560292473,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611A - WHITE BREAD,6611C - SANDWICH BREAD,SWITCH,PROMO
MEM_9990011560292473,CHILLER,6212 - YOGHURT,YAKULT,6212A - YOGHURT PACK,6212A - YOGHURT PACK,NO_SWITCH,NON PROMO
MEM_9990011560292473,ICE CREAM,6242 - IMPULSE ICE CREAM,CAMPINA,6242B - IMPULSE STICK,6242B - IMPULSE STICK,NO_SWITCH,NON PROMO
MEM_9990011560292473,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242B - IMPULSE STICK,SWITCH,NON PROMO
MEM_9990011560292473,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242C - IMPULSE CUP,NO_SWITCH,NON PROMO
MEM_9990011560630761,BISC & CONFECTIONARY,2228 - STICK BISCUIT,TWISTER,2228D - STICK BISCUIT 51-100G,2228D - STICK BISCUIT 51-100G,NO_SWITCH,NON PROMO
MEM_9990011560630761,MEJA KASIR,2321 - POCKET CANDY,MILKITA,2321A - POCKET CANDY,2321A - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990011560630761,SNACK,2212 - POTATOES,CHITATO,2212A - POTATOES 10-50G,2212C - POTATOES 100-200G,SWITCH,NON PROMO
MEM_9990011560630761,SNACK,2213 - EXTRUDED & PELLET,CHIKI,2213C - EXTRUDED & PELLET 50-95G,2213C - EXTRUDED & PELLET 50-95G,NO_SWITCH,NON PROMO
MEM_9990011560630761,SNACK,2213 - EXTRUDED & PELLET,FRENCH FRIES 2000,2213C - EXTRUDED & PELLET 50-95G,2213D - EXTRUDED & PELLET >100G,SWITCH,PROMO
MEM_9990011560630761,SNACK,2213 - EXTRUDED & PELLET,TARO,2213B - EXTRUDED & PELLET 20-49G,2213D - EXTRUDED & PELLET >100G,SWITCH,PROMO
MEM_9990011560630761,SNACK,2213 - EXTRUDED & PELLET,TARO,2213C - EXTRUDED & PELLET 50-95G,2213D - EXTRUDED & PELLET >100G,SWITCH,PROMO
MEM_9990011560690619,CHILLER,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,2023C - TETRAPAK LIQUID MILK 220-250ML,2023C - TETRAPAK LIQUID MILK 220-250ML,NO_SWITCH,NON PROMO
MEM_9990011561775567,CHILLER,1113 - MINERAL WATER,ETERNAL,1113I - FUNCTIONAL DRINK,1113I - FUNCTIONAL DRINK,NO_SWITCH,NON PROMO
MEM_9990011562821700,BREAKFAST,1221 - INSTANT COFFEE MIX,PIKOPI,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,NO_SWITCH,PROMO
MEM_9990011562821700,HOUSE HOLD,3714 - LIQUID DETERGENT,SOSOFT,3714A - LIQUID DETERGENT BOTTLE,3714A - LIQUID DETERGENT BOTTLE,NO_SWITCH,PROMO
MEM_9990011562825414,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,PROMO
MEM_9990011562825414,BREAKFAST,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,2021B - SWEETENED CONDENSED MILK POUCH,2021B - SWEETENED CONDENSED MILK POUCH,NO_SWITCH,PROMO
MEM_9990011562837110,CHILLER,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,SWITCH,NON PROMO
MEM_9990011562859046,BREAKFAST,1222 - COFFEE MIX,ABC,1222D - 3 IN 1 COFFEE MIX 9-10S,1222D - 3 IN 1 COFFEE MIX 9-10S,NO_SWITCH,PROMO
MEM_9990011562859046,MILK & DIAPERS,2013 - HI-CALCIUM MILK,ANLENE,2013C - HI-CAL MILK 700-1000G,2013C - HI-CAL MILK 700-1000G,NO_SWITCH,PROMO
MEM_9990011562872663,TOOTH CARE,3272 - TOOTH PASTE,SENSODYNE,3272C - ADVANCE CARE TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990011562875018,HOUSE HOLD,3516 - DISHWASHING CLEANER,EKONOMI,3516C - DISHWASHING CLEANER 600-800ML,3516C - DISHWASHING CLEANER 600-800ML,NO_SWITCH,PROMO
MEM_9990011562875018,PERSONAL CARE,3245 - MOISTURIZER,POND'S,3245A - MOISTURIZER 10-25G,3245A - MOISTURIZER 10-25G,NO_SWITCH,PROMO
MEM_9990011562875018,STAPLE NEED,1521 - PALM COOKING OIL,SUNCO,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521C - PALM COOKING OIL POUCH 1800-2000ML,NO_SWITCH,PROMO
MEM_9990011562879184,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911E - INSTANT NOODLE BANDED,1911B - INSTANT BOILED NOODLE 50-99G,SWITCH,PROMO
MEM_9990011562879184,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911E - INSTANT NOODLE BANDED,1911E - INSTANT NOODLE BANDED,NO_SWITCH,PROMO
MEM_9990011562895384,SNACK,2215 - CASSAVA,LEMONILO,2215A - CASSAVA 40-80G,2215A - CASSAVA 40-80G,NO_SWITCH,NON PROMO
MEM_9990011562896055,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,SWITCH,PROMO
MEM_9990011562896867,HOUSE HOLD,3714 - LIQUID DETERGENT,GENTLE GEN,3714A - LIQUID DETERGENT BOTTLE,3714A - LIQUID DETERGENT BOTTLE,NO_SWITCH,PROMO
MEM_9990011562896867,PERSONAL CARE,3211 - SHAMPOO,SUNSILK,3211C - SHAMPOO 130-250ML,3211D - SHAMPOO 270-450ML,SWITCH,PROMO
MEM_9990011562896867,PERSONAL CARE,3231 - WOMEN DEO,REXONA,3231A - WOMEN DEO ROLL ON,3231A - WOMEN DEO ROLL ON,NO_SWITCH,PROMO
MEM_9990011562896867,PERSONAL CARE,3251 - BODY LOTION,CITRA,3251B - BODY LOTION 180-250ML,3251B - BODY LOTION 180-250ML,NO_SWITCH,NON PROMO
MEM_9990011562896867,TOOTH CARE,3272 - TOOTH PASTE,CLOSE UP,3272B - TOOTH PASTE 130-250G,3272A - TOOTH PASTE 60-120G,SWITCH,PROMO
MEM_9990011562897182,HOUSE HOLD,3711 - POWDER DETERGENT,SOKLIN,3711B - POWDER DETERGENT 100-600G,3711B - POWDER DETERGENT 100-600G,NO_SWITCH,PROMO
MEM_9990011562897182,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911A - INSTANT FRIED NOODLE 65-100G,1911A - INSTANT FRIED NOODLE 65-100G,NO_SWITCH,NON PROMO
MEM_9990011562897182,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911A - INSTANT FRIED NOODLE 65-100G,1911B - INSTANT BOILED NOODLE 50-99G,SWITCH,PROMO
MEM_9990011562897182,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911B - INSTANT BOILED NOODLE 50-99G,1911A - INSTANT FRIED NOODLE 65-100G,SWITCH,NON PROMO
MEM_9990011562897182,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911B - INSTANT BOILED NOODLE 50-99G,1911B - INSTANT BOILED NOODLE 50-99G,NO_SWITCH,PROMO
MEM_9990011562898900,CHILLER,1115 - REMEDIES DRINK,KIRANTI,1115C - REMEDIES DRINK PET 150-350ML,1115C - REMEDIES DRINK PET 150-350ML,NO_SWITCH,NON PROMO
MEM_9990011563210595,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,GOOD TIME,2222C - COOKIES BISCUIT 61-100G,2222C - COOKIES BISCUIT 61-100G,NO_SWITCH,PROMO
MEM_9990011563210595,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,SWITCH,PROMO
MEM_9990011563210595,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,SWITCH,PROMO
MEM_9990011563210595,CHILLER,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113C - MINERAL WATER PET 500-750ML,NO_SWITCH,PROMO
MEM_9990011563210595,CHILLER,1113 - MINERAL WATER,PRISTINE,1113I - FUNCTIONAL DRINK,1113I - FUNCTIONAL DRINK,NO_SWITCH,PROMO
MEM_9990011563210595,HOUSE HOLD,3612 - COIL INSECTICIDES,VAPE,3612A - COIL INSECTICIDES,3612A - COIL INSECTICIDES,NO_SWITCH,NON PROMO
MEM_9990011563210595,HOUSE HOLD,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990011563210595,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,SO FRESH,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,NO_SWITCH,PROMO
MEM_9990011563210595,MEJA KASIR,2332 - BLOCK CHOCOLATE,SILVER QUEEN,2332C - BLOCK CHOCOLATE 50-99G,2332C - BLOCK CHOCOLATE 50-99G,NO_SWITCH,PROMO
MEM_9990011563210595,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911F - INSTANT FRIED NOODLE >100G,1911A - INSTANT FRIED NOODLE 65-100G,SWITCH,PROMO
MEM_9990011563210595,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911F - INSTANT FRIED NOODLE >100G,1911E - INSTANT NOODLE BANDED,SWITCH,NON PROMO
MEM_9990011563210595,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911A - INSTANT FRIED NOODLE 65-100G,1911E - INSTANT NOODLE BANDED,SWITCH,PROMO
MEM_9990011563210595,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,K NATURAL,3222D - BEAUTY LIQUID SOAP 300-600ML,3222D - BEAUTY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990011563210595,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,NUVO,3223D - HEALTHY LIQUID SOAP 300-600ML,3223D - HEALTHY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990011563210595,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,NUVO,3223D - HEALTHY LIQUID SOAP 300-600ML,3223G - HEALTHY LIQUID SOAP 700 - 1000ML,SWITCH,PROMO
MEM_9990011563210595,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,HERS,3321C - SANITARY NAPKINS WINGS 20-30S,3321C - SANITARY NAPKINS WINGS 20-30S,NO_SWITCH,PROMO
MEM_9990011563210595,STAPLE NEED,1716 - FLOUR SEASONING,RACIK,1716A - FLOUR SEASONING,1716A - FLOUR SEASONING,NO_SWITCH,PROMO
MEM_9990011563210595,TOOTH CARE,3272 - TOOTH PASTE,PEPSODENT,3272B - TOOTH PASTE 130-250G,3272B - TOOTH PASTE 130-250G,NO_SWITCH,PROMO
MEM_9990011563211622,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,HIT,3615A - ELECTRIC INSECTICIDES LIQUID,3615A - ELECTRIC INSECTICIDES LIQUID,NO_SWITCH,PROMO
MEM_9990011563211622,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,HIT,3615B - ELECTRIC INSECTICIDES MAT,3615A - ELECTRIC INSECTICIDES LIQUID,SWITCH,PROMO
MEM_9990011563211622,HOUSE HOLD,3714 - LIQUID DETERGENT,GENTLE GEN,3714A - LIQUID DETERGENT BOTTLE,3714A - LIQUID DETERGENT BOTTLE,NO_SWITCH,PROMO
MEM_9990011563211736,BREAKFAST,1212 - BAG TEA,TONGTJI,1212A - BAG TEA,1212A - BAG TEA,NO_SWITCH,NON PROMO
MEM_9990011563211736,HOUSE HOLD,3511 - FLOOR CLEANER,SOS,3511B - FLOOR CLEANER FRAGRANCE,3511B - FLOOR CLEANER FRAGRANCE,NO_SWITCH,PROMO
MEM_9990011563211736,HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722C - CONCENTRATE SOFTENER 600-800ML,3722C - CONCENTRATE SOFTENER 600-800ML,NO_SWITCH,PROMO
MEM_9990011563211736,MILK & DIAPERS,2013 - HI-CALCIUM MILK,ENTRASOL,2013B - HI-CAL MILK  400-650G,2013B - HI-CAL MILK  400-650G,NO_SWITCH,PROMO
MEM_9990011563211736,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911A - INSTANT FRIED NOODLE 65-100G,1911E - INSTANT NOODLE BANDED,SWITCH,PROMO
MEM_9990011563211736,PERSONAL CARE,3240 - SUNSCREEN,AZARINE,3240A - FACE SUNSCREEN,3240A - FACE SUNSCREEN,NO_SWITCH,NON PROMO
MEM_9990011563211736,STAPLE NEED,1521 - PALM COOKING OIL,SUNCO,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521C - PALM COOKING OIL POUCH 1800-2000ML,NO_SWITCH,PROMO
MEM_9990011563211736,TOOTH CARE,3272 - TOOTH PASTE,SENSODYNE,3272C - ADVANCE CARE TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990011563214900,CHILLER,1113 - MINERAL WATER,LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,SWITCH,NON PROMO
MEM_9990011563214900,CHILLER,1113 - MINERAL WATER,LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113D - MINERAL WATER PET 1-1.5L,NO_SWITCH,NON PROMO
MEM_9990011563214900,CHILLER,1156 - RTD COFFEE,NESCAFE,"1156B - RTD COFFEE CAN, BOTTLE, PET","1156B - RTD COFFEE CAN, BOTTLE, PET",NO_SWITCH,NON PROMO
MEM_9990011563214900,MEJA KASIR,2341 - POCKET CHEWING GUM,HAPPYDENT,2341A - POCKET CHEWING GUM 10-40G,2341A - POCKET CHEWING GUM 10-40G,NO_SWITCH,NON PROMO
MEM_9990011563620200,CHILLER,1113 - MINERAL WATER,LE MINERALE,1113B - MINERAL WATER PET 330-400ML,1113C - MINERAL WATER PET 500-750ML,SWITCH,PROMO
MEM_9990011563620200,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990011563620200,MEJA KASIR,3117 - KIDS VITAMINS,YOUVIT,3117C - KIDS VITAMINS GUMMY,3117C - KIDS VITAMINS GUMMY,NO_SWITCH,NON PROMO
MEM_9990011566326170,CHILLER,2023 - TETRAPACK LIQUID MILK,CIMORY,2023C - TETRAPAK LIQUID MILK 220-250ML,2023C - TETRAPAK LIQUID MILK 220-250ML,NO_SWITCH,NON PROMO
MEM_9990011570444014,CHILLER,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212B - YOGHURT LIQUID 70-80G,NO_SWITCH,NON PROMO
MEM_9990011570444014,CHILLER,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212B - YOGHURT LIQUID 70-80G,SWITCH,NON PROMO
MEM_9990011570444014,PERSONAL CARE,3248 - MEN FACIAL FOAM SOAP,BIORE,3248B - MEN FACIAL WASH SOAP 100-150G,3248B - MEN FACIAL WASH SOAP 100-150G,NO_SWITCH,PROMO
MEM_9990011570633695,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990011570633695,MEDICINE & BABY CARE,3422 - KIDS COLOGNE,CUSSONS,3422A - KIDS COLOGNE,3422A - KIDS COLOGNE,NO_SWITCH,NON PROMO
MEM_9990011570633695,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911B - INSTANT BOILED NOODLE 50-99G,NO_SWITCH,NON PROMO
MEM_9990011571352227,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990011571352227,MEJA KASIR,4633 - LEISURE BAG,ALFAMART,4633A - LEISURE BAG,4633A - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990011571352227,SNACK,2215 - CASSAVA,CHUBA,2215B - CASSAVA 100-190G,2215B - CASSAVA 100-190G,NO_SWITCH,NON PROMO
MEM_9990011572275417,BEVERAGES,2023 - TETRAPACK LIQUID MILK,ULTRA,2023D - TETRAPAK LIQUID MILK 900-1000ML,2023D - TETRAPAK LIQUID MILK 900-1000ML,NO_SWITCH,PROMO
MEM_9990011572275417,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,PROMO
MEM_9990011572275417,CHILLER,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212C - YOGHURT LIQUID 100-330ML,SWITCH,NON PROMO
MEM_9990011572275417,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242B - IMPULSE STICK,SWITCH,NON PROMO
MEM_9990011572275417,MEDICINE & BABY CARE,3424 - TOOTH PASTE KIDS,KODOMO,3424A - TOOTH PASTE KIDS 45-60G,3424A - TOOTH PASTE KIDS 45-60G,NO_SWITCH,PROMO
